,author id,author name,category name,description,duration,hits,publication_ts,title,video_url,channel_id,total_subs,channel_desc,num_of_videos,url,likes_count,comments_count
0,23666941,Тема Няшин,Психология,"Доброго времени суток, дорогие друзья. Разберемся сегодня с тем- что такое карма, принцип ее действия, историю появления и как карма может помочь вам изменить вашу и не только жизнь. Будет как всегда интересно, а главное полезно- поэтому досматривайте до конца и ставьте реакции! Приятного просмотра",392,42773,2024-05-22T18:11:13,ЧТО ТАКОЕ КАРМА И КАК ЭТО РАБОТАЕТ?,https://rutube.ru/video/dfe86c362b5d8f8b0227134275b3886c/,23666941,13127,"Спасибо за выбор моего канала, обещаю что тут будет много интересной и полезной инфы в доходчивом и простым для усвоения формате. Подпишись и будешь олдом! № 4908001881",156,https://rutube.ru/video/dfe86c362b5d8f8b0227134275b3886c/,4920.0,16.0
1,23547300,#МОНТЯН!,Интервью,"🏅 ПОДДЕРЖИТЕ КАНАЛ

• На «Патреоне» → https://patreon.com/join/montyan
• На «Бусти» → https://boosty.to/montyan
• На DonationAlerts → https://donationalerts.com/r/montyanofficial

✈️ МОИ ТЕЛЕГРАМ-КАНАЛЫ

• #МОНТЯН! → https://t.me/montyan2
• Фоточки #МОНТЯН! → https://t.me/montyanphotos
• #МОНТЯН! без купюр → https://t.me/montian_official2

🙏 ПОМОГИТЕ ДОНБАССУ → https://t.me/montyan2/4888

★ ★ ★

📍 ОБ ЭТОМ ВИДЕО

Специальный стрим посреди недели с Маней, на котором мы вместе рассказали о важном проекте. Ну и обсудили традиционно стопиццот других вещей. Живой стрим, как-никак.

★ ★ ★

ХОТИТЕ ЖИТЬ В СОГЛАСИИ С СОСЕДЯМИ?

Книга Элинор Остром «Управление общим» в моем профессиональном переводе на украинский и русский (с моим же автографом): https://forms.gle/XKgBKx2PU2bdYHCi7 — закажите и просвещайтесь, набирайтесь ценнейших знаний о том, как жить со своими соседями в мире и гармонии, если это возможно в принципе.",9336,92304,2024-05-22T18:49:48,#МОНТЯН В ЭФИРЕ: Зажигаем с Маней 🤩,https://rutube.ru/video/a27b21a2b6dc649849a4285e184ccd69/,23547300,83930,"УВЕДОМЛЕНИЕ № 035114 https://knd.gov.ru/license?id=6763bebf6aa9672b96eb7ccc&registryType=bloggersPermission  Канал адвоката Татьяны Монтян. Политическая сатира, интервью, лекции на тему ЖКХ, имущественных прав, управления общим.  Окажите посильную помощь мирным жителям Донбасса: → https://telegra.ph/Pomogite-Donbassu-05-25  Телеграм-канал → https://t.me/montyan2 Дзен-канал → https://dzen.ru/montyan2  Закрытый канал с уютным чатиком: • на «Телеграме» → https://t.me/donat_abc_bot • на «Патреоне» → https://www.patreon.com/join/montyan • на «Бусти» → https://boosty.to/montyan",595,,,
2,25364474,Кирилл Сарычев,Спорт,"Сегодня в выпуске немного рассказал о том, как сейчас тренируюсь, поделился секретами и планами.",919,10330,2024-05-21T18:00:03,Тренировка Сарычева,https://rutube.ru/video/fa71c30eb6c6905d8afa641986a1fbc6/,25364474,31633,"Регистрация в перечне РКН: https://clck.ru/3GSFyq Всем привет!  С Вами Кирилл Сарычев, амбассадор RUTUBE, и я рад Вас поприветствовать на моем первом и пока единственном канале на RUTUBE.  Большинство знают меня, как крепкого парня, организатора, Президента спортивной федерации и обладателя жима лежа 335кг, но здесь я буду показывать не только спорт.  На этом канале будут самые яркие события моей жизни: поездки нашей дружной командой, различные шоу, автомобили, невероятно интересные люди, вкусная еда и, конечно же, спорт. Подписывайся, скучно не будет!",78,https://rutube.ru/video/fa71c30eb6c6905d8afa641986a1fbc6/,231.0,21.0
3,32078240,Егор Мисливец,Новости и СМИ,"Телеграм Мисливец Егор: https://t.me/socedinstvo
Телеграм Особое Мнение: https://t.me/osob_mnenie",621,30432,2024-05-22T18:24:37,Сводки с фронта. Скандал с обороной Харькова. Сдача территорий. Наступление на Харьков. Часов Яр,https://rutube.ru/video/0c0d34a49118d157d32b9cd48b4682f4/,32078240,70716,№ 4974982675,156,https://rutube.ru/video/0c0d34a49118d157d32b9cd48b4682f4/,1435.0,36.0
4,23463954,Телеканал ТНТ,Телепередачи,"Ведущие: Анна Хилькевич, Анжелика Стубайло, Антон Кутузов, Ариадна Тишова 

В этом выпуске: 
- Прожарка дня 
- Астрологический прогноз по знакам зодиака от Ксении Прошиной 
- Про закон: в каких случаях нужно заключать брачный договор? Юрист - Алексей Сиренко 
- Репортаж: ежегодная премия «Прорыв года»
- День Биткойн-пиццы 
- Прогноз погоды на день 
- ОСАГО на один день 
- Magnifica Cucina: итальянский мини-сериала, в котором шеф-повар Мирко Дзаго и нерадивая домохозяйка Катерина Решнова приготовят  - Буррито. 
- Про людей: как мы пустили кошек и собак к себе домой расскажет антрополог - Станислав Дробышевский",2310,47962,2024-05-22T07:00:05,"Утро ТНТ, 22 мая 2024. Гость программы — Анатолий Цой",https://rutube.ru/video/64de35c38dd13bd4ce85b433189f5c56/,23463954,933708,Официальный аккаунт телеканала ТНТ Регистрация в РКН: https://www.gosuslugi.ru/snet/67ad40513687544fb531d928,3320,https://rutube.ru/video/64de35c38dd13bd4ce85b433189f5c56/,54.0,20.0
5,23610070,Пранкеры Вован и Лексус,Новости и СМИ,"Церковный раскол

Церковь на Украине переживает фатальный раскол. Всё началось с 2018 года и стало логическим продолжением Майдана. 

Кто спонсировал этот раскол, кто помогал Киеву и, казалось бы, причем здесь США? Можно ли назвать ПЦУ фальш-церковью, и почему все происходящие события – это политика чистой воды, разбираемся в нашем новом выпуске «Шоу Вована и Лексуса».

Экскурс в самую суть раскола начнем с пранка с самоназыванным патриархом Филаретом о том, как он оправдывает злодейства Степана Бандеры. Второй пранк – с искусственно созданным «митрополитом Киевским и всея Украины» Епифанием.

И «вишенка на торте» этого выпуска – свежий пранк с одним из ключевых двигателей раскола на Украине, послом Госдепа США Сэмом Браунбэком. Именно он поддерживал «свободный выбор украинцев» через создание ПЦУ. Гордится ли он монстром, которого создал? Что думает о законе о закрытии церквей, как относится к арестам священников, к избиениям и прочим притеснениям православных? Какой совет он дает в отношении Киево-Печерской лавры и каким в целом видит будущее Украины, - обсудим вместе с нашими специальными гостями:

Председателем синодального отдела по взаимоотношениям церкви с обществом и СМИ Владимиром Легойда; вице-спикером Госдумы Борисом Чернышовым; писателем-публицистом Яном Таксюром, телеведущим телеканала  «Спас», военным корреспондентом Андреем Афанасьевым и протоиреем, бывшим секретарем Одесской епархии Андреем Новиковым.

Традиционно наш выпуск закрывает музыкальный номер - RADIO TAPOK с композицией «Петропавловск».",2385,25274,2024-05-22T13:53:51,"Церковный раскол / Легойда, Афанасьев, Чернышов, Таксюр, Новиков, Черницкая / Шоу Вована и Лексуса",https://rutube.ru/video/f8e5ed11c0ea6405030049cc1803b428/,23610070,111048,"Русский интеллектуальный пранк (с)  ШОУ ВиЛ – это невероятно смелый информационно-развлекательный проект Рунета, в котором пранкеры Вован и Лексус обсуждают с приглашенными гостями самые острые и животрепещущие темы. Разоблачение фейков, пранки и музыка – вот три мощных кита, на которых стоит это шоу!  ШОУ ВиЛ – шоу, которое мы заслужили!  ВКонтакте: https://vk.com/theprankvideo Telegram: https://t.me/Russiacalling Дзен: https://dzen.ru/showvil Twitter: https://twitter.com/Lexusprank https://twitter.com/evilprank",828,,,
6,23700325,RAPPIN LIFE,Музыка,"Как вам данный результат, если не смотрел первую часть, она у меня на канале😉",285,15976,2024-05-19T00:18:47,ТРЕК БЕЗ ЗВУКА (часть 2),https://rutube.ru/video/6e80f1aaa2472c6570d3c2f7a85f692a/,23700325,17406,"Номер заявления № 5085054170 Привет! Ты когда нибудь задумывался, как живут реперы? У тебя есть отличная возможность вместе со мной и моей командой побывать  вместе с нами на концертах, на съемках клипа, на студии звукозаписи и  многое другое. Много развлекательного и  музыкального контента! Подписывайся,  не соскучишься?   Резидент INSIGHT PEOPLE  Реклама: nn@insightpeople.ru",48,,,
7,24352795,ПОНОМАРЬ,Новости и СМИ,Послал на три буквы могилизаторов! Странности вокруг Раиси и Фицо. ИИ убивает.,4436,6630,2024-05-22T08:04:27,Утренний Пономарь! Послал на три буквы могилизаторов! Странности вокруг Раиси и Фицо. ИИ убивает.,https://rutube.ru/video/ffb68d98d3088ce812eaff74ff0eb2b3/,24352795,19673,"Политика, Украина, Россия, Мир.  Мой Телеграм - https://t.me/ponomarb1. № 4796192128",1119,,,
8,23463954,Телеканал ТНТ,Телепередачи,"В этом шоу открыто говорят о том, о чём обычно шепчутся где-то на кухня. Нормально ли общаться с бывшими, стоит ли говорить с детьми о сексе и как правильно вести себя в родительских чатах – только насущные вопросы в самом провокационном ток-шоу российского ТВ.",2850,70441,2024-05-22T00:30:05,"ЭТО НОРМАЛЬНО?, 1 сезон, 41 выпуск",https://rutube.ru/video/13105e0839922852fdf2f0f3a42f38c3/,23463954,933708,Официальный аккаунт телеканала ТНТ Регистрация в РКН: https://www.gosuslugi.ru/snet/67ad40513687544fb531d928,3320,https://rutube.ru/video/13105e0839922852fdf2f0f3a42f38c3/,129.0,81.0
9,23579255,AfterShock.News,Новости и СМИ,"Оригинальные роботы -пылесосы от CaseGuru тут -   https://cgpods.ru/after2405 .Промокод на скидку до 500 ₽ AFTER2405. Доставка от 1 дня. Гарантия CaseGuru: 1 год + пожизненное обслуживание.
Канал ТОП-бренда @cg_pods


Реклама. ИП Бокова К.Я., ИНН 720415783505, ERID: LjN8JwN1t

http://aftershock.news - Главный сайт проекта
Сбербанк Visa: 4274 3200 7822 7363 
https://boosty.to/brekotins
https://www.donationalerts.com/r/aftershocknews
https://zen.yandex.ru/aftershock - видео - Дзен-лента АШ-Live (видео)
https://zen.yandex.ru/aftershock.news -  Дзен-лента АШ
RuTube: https://rutube.ru/channel/32774478/
По вопросу размещения рекламных интеграций - обращайтесь на email agent_aftershock@mail.ru

Спасибо авторам АфтерШок, чьи статьи и материалы использовались в видео: кухарка, БМВ, ВасяВася, valshev, sekutor

В видео использованы следующие материалы:
https://dzen.ru/a/Zknjh7b3jRn4DqGE
https://aftershock.news/?q=node/1379442
https://aftershock.news/?q=node/1379181
https://aftershock.news/?q=node/1379580
https://aftershock.news/?q=node/1379456
https://aftershock.news/?q=node/1379572

00:00 Сегодня в видео
00:17 Оставшись без газа
02:09 Реклама
03:30 Плодотворная и успешная работа
05:29 Китай продал рекордную сумму
07%05 Министры ЕС заслужили «пинка под зад»
08:46 В Москве арестовали вице-премьера
10:17  ""День Европы""

Европа ни перед чем не останавливается в своем стремлении обрести энергетическую независимость. Сначала уничтожили ""Северные потоки"", но им на смену пришел СПГ из США и европейцы на время отложили борьбу за суверенность энергосистемы.
Теперь у них новая блажь: подчинить технологическому прогрессу уникальные возможности водорода. Они решили сделать его одним из дешевых и при этом эффективных видов топлива для электростанций. Даже не поскупились на миллиардные инвестиции, чтобы создать необходимую инфраструктуру.
Но ученые полагают, что это неоправданная трата денег - возможности водорода в плане выработки электроэнергии до конца не изучены. Никто пока не знает, как дешево и быстро передавать его на большие расстояния, чтобы обеспечивать бесперебойное функционирование электростанций. Топливо будет гораздо дороже того же газа.
Европа буквально помешалась на ""углеродном следе"". И требует, чтобы все остальные страны отказались от использования углеводородов. Правда, в качестве замены ничего не предложили. Ветряки и солнечные панели пока не способны существенно изменить устоявшиеся способы выработки электроэнергии.
Иными словами, электростанции, использующие в качестве топлива газ, уголь и продукты нефтепереработки, пока так и будут самыми актуальными источниками энергии. Даже АЭС не теряют своей привлекательности.
И такое положение вещей еще долго будет сопутствовать развитию мировой цивилизации.
Не исключено, что Европа продолжит эксплуатировать тему ""зеленой энергетики"". Это же ведь так удобно, можно прикрывать другие проблемы в экономике, которые только нарастают и в будущем могут привести к коллапсу.
Брали бы пример с корейских товарищей — люди делом занимаются, экономику родины поддерживают по мере сил.
\

Федеральные прокуроры США в четверг предъявили обвинения женщине из Аризоны в участии в сложной мошеннической схеме, которая помогала иностранным ИТ-работникам выдавать себя за американцев, наниматься на работу в крупные компании США и получать доход в размере 6,8 миллиона долларов, который мог пойти на пользу режиму Северной Кореи, обладающей ядерным оружием.
В результате этой схемы были скомпрометированы личности 60 американцев и затронуты 300 компаний США, включая крупную национальную телесеть, ""ведущую"" технологическую компанию Кремниевой долины и ""культового"" американского автопроизводителя, говорится в обвинительном заключении, оглашенном в окружном суде округа Колумбия США.
Жительница Аризоны Кристина Чапман обвиняется в управлении ""фермой ноутбуков"" из своего дома, в которой она входила в ноутбуки, выданные американскими компаниями, от имени иностранных ИТ-работников, чтобы обмануть компании и заставить их поверить, что работники живут в США. По крайней мере, некоторые из этих работников в обвинительном заключении названы гражданами Северной Кореи.
Судебные документы проливают свет на более широкое явление, которому уже много лет пытаются помешать официальные лица США: Как тысячи северокорейских ИТ-работников за рубежом пытаются обойти санкции и отправить огромные суммы денег обратно в Пхеньян.
Когда ФБР использовало ордер на обыск резиденции Чапман в октябре, агенты обнаружили более 90 компьютеров, говорится в жалобе. Три рабочих места, занятые северокорейскими ИТ-специалистами в американских компаниях, были связаны через деловые записи с компьютерами, найденными в доме Чапманов.
Ну что ж, в любом случае респект корейцам товарища Кима! А кстати, любопытно - голосовать на выборах президента США, по почте, по такой схеме можно?
Китайские товарищи не отстают: и свой интерес соблюдают, и нашему общему ворогу неприятности чинят, приятно наблюдать.",777,9400,2024-05-22T07:40:06,"Оставшись без газа, Европа решила подчинить себе водород. А дальше – плохие новости",https://rutube.ru/video/c9047952dbd875f5a15c1e32c16e3f33/,23579255,54420,"https://knd.gov.ru/license?id=6789166a506f967728110120&registryType=bloggersPermission  № 5007534747 Это номер заявления.  В РКН Видео-дайджесты AfterShock.News - коротко о наиболее существенных и интересных новостях. Наш канал свободен в редакторской политике, так как нет спонсоров и живем за свой счет.  По вопросу размещения рекламных интеграций - обращайтесь на email agent_aftershock@mail.ru.   aftershock.news https://zen.yandex.ru/aftershock.news https://twitter.com/fromAftershock RSS - http://feeds.feedburner.com/aftershock/aftershock  Поддержать автора канала можно переводом на карту Сбербанк Visa: 4279 5000 1266 8062 Яндекс Кошелек 410011811989191",1799,https://rutube.ru/video/c9047952dbd875f5a15c1e32c16e3f33/,1539.0,31.0
