,author id,author name,category name,description,duration,hits,publication_ts,title,video_url,channel_id,total_subs,channel_desc,num_of_videos,url,likes_count,comments_count
0,1349466,Yuri The Professional,Авто-мото,"Комментирует, как обычно, профессионал.

Телеграм-канал - https://t.me/YuriProfessional
Крайне рекомендуются к подписке и телеграм, и дзен!
Яндекс.Дзен - https://zen.yandex.ru/yuritheprofessional
Группа Вконтакте - https://vk.com/superyourassik",735,72425,2024-04-22T14:00:05,Самая быстрая летающая камера в мире,https://rutube.ru/video/e892152779e960bc429d1a41ada7ef92/,1349466,31439,"Голос телеканала 2х2.  Озвучка шести сезонов поп-ММА для проекта Punch Club (эксклюзив RuTube).  Дубляж кинопроката фильма ""Форсаж: Китайский дрифт"".  Официально озвучивал кино, в том числе для кинопроката.  Приглашенный комментатор таких брендов, как Bud, МТС.  Комментатор Олимпиады 2020 в Токио (избранные соревнования).  Официальный комментатор Тетриса в России.  Награды от Donation Alerts (крупнейший сервис донатов в России) - Golden Voice и Best Game Streamer.  Комментатор онлайн и оффлайн мероприятий (битвы рыцарей у ринга на 8 часов, Мортал Комбат оффлайн на 5 часов и т.п.).  Озвучивал материалы для актёров и комиков ТНТ.  Поблагодарить за контент - https://www.donationalerts.com/c/yourassik  По вопросам рекламы - YuriTheProfessional@blossom-agency.ru  Группа в телеграм - https://t.me/YuriProfessional  Личная почта - yourassik5000@gmail.com  РКН 4813468256 https://knd.gov.ru/license?id=673dd01a340096358bbc418a&registryType=bloggersPermission",359,https://rutube.ru/video/e892152779e960bc429d1a41ada7ef92/,989.0,34.0
1,23484660,Соловьёв LIVE,Политика,"🌞 Доброе утро!

📻 Устанавливаем «Полный контакт»! Владимир Соловьёв и самые уважаемые эксперты страны на протяжении четырёх часов! Присоединяйтесь!

✉Подписывайтесь на официальный канал в Telegram — http://t.me/solovievlive

❗Смотрите нас на http://soloviev.live

#соловьёвlive #спецоперация #соловьёв

Телеграм-канал ГОЛОВАНОВ — https://t.me/s/romagolovanov

Реклама. ПАО ""Промсвязьбанк"". ИНН 7744000912
Erid: 2SDnjcxaEb2",14132,28851,2024-04-23T07:03:08,Полный контакт | СОЛОВЬЁВLIVE | 23 апреля 2024 года,https://rutube.ru/video/97a569a88443068c55ea8f2304c9bd47/,23484660,452461,Добро пожаловать на RuTube-канал Владимира Соловьева!   Владимир Соловьев в социальных сетях: Telegram: https://t.me/SolovievLive ВКонтакте: https://vk.com/solovievlive  Присоединяйтесь!  https://knd.gov.ru/license?id=676fd45a8e552d6b543a8157&registryType=bloggersPermission,20683,https://rutube.ru/video/97a569a88443068c55ea8f2304c9bd47/,629.0,36.0
2,23463954,Телеканал ТНТ,Телепередачи,"Нормально ли лечиться алкоголем? Нормально ли, когда начальник заставляет проходить полиграф?  Нормально ли женщине не делать бьюти-процедуры?  Эти и другие важные вопросы обсудят в новом выпуске ток-шоу.",2799,87267,2024-04-23T00:30:05,"ЭТО НОРМАЛЬНО?, 1 сезон, 34 выпуск",https://rutube.ru/video/9cdbb8a8f8113c2f23ce1c16b502fe3f/,23463954,934366,Официальный аккаунт телеканала ТНТ Регистрация в РКН: https://www.gosuslugi.ru/snet/67ad40513687544fb531d928,3320,https://rutube.ru/video/9cdbb8a8f8113c2f23ce1c16b502fe3f/,174.0,59.0
3,796718,"Бочарик (ага, тот самый)",Новости и СМИ,"175-й выпуск ""В кольце друзей""",927,8665,2024-04-23T15:59:39,"175-й выпуск ""В кольце друзей""",https://rutube.ru/video/3a0f866e08cb1e40da5e89b5e3667309/,796718,34863,"Бочаров Андрей Николаевич. Политические, сатирических шоу. Личные видео. И всё такое  Зарегистрирован в Роскомнадзоре в перечне страниц,  объем аудитории которых составляет более  десяти тысяч пользователей https://www.gosuslugi.ru/snet/676fae4f40af125d6a9a7e10",227,https://rutube.ru/video/3a0f866e08cb1e40da5e89b5e3667309/,1275.0,54.0
4,36219449,Thoisoi,Наука,"Всем привет! В этом видео я расскажу вам, что будет если выпить ртуть.",446,24684,2024-04-23T17:00:14,"Что будет, если выпить ртуть?",https://rutube.ru/video/b8ea5afcfdd3d24314dbe72f75578edf/,36219449,10940,,4,https://rutube.ru/video/b8ea5afcfdd3d24314dbe72f75578edf/,1658.0,121.0
5,26054979,Swift Alina СТИЛИСТ,Красота,"Привет, мои дорогие модные ценительницы! В этом захватывающем видео я приглашаю вас вместе со мной на шоппинг в одном из самых известных торговых центров мира - Дубай Молл, где мы осмотрим коллекцию великолепного магазина Zara.

Я, как стилист, подготовила для вас 3 кринж образа, которые помогут вам выделиться из толпы и произвести незабываемое впечатление. Приготовьтесь увидеть уникальные комбинации, эксперименты с текстурами и яркими аксессуарами.

Вместе мы будем исследовать разнообразие стилей и трендов, представленных в магазине Zara. Я расскажу вам о том, как правильно подобрать и сочетать вещи, чтобы создать кринж образы, отражающие вашу индивидуальность и стиль.

Не пропустите это захватывающее видео, чтобы получить вдохновение и практические советы о том, как использовать одежду и аксессуары, чтобы создать неповторимые и запоминающиеся образы.

Готовьте свои списки покупок и вместе со мной отправляйтесь на увлекательное шоппинг-путешествие по Дубай Молл и магазину Zara, чтобы обновить свой гардероб и раскрыть свой потенциал в создании креативных и стильных образов!

#стилист #мода #шоппинг #дубаймолл #магазинzara #кринжстиль",387,9720,2024-04-22T08:25:38,Шоппинг в Дубай Молл: 3 кринж образа от стилиста в магазине Zara,https://rutube.ru/video/b8e507066f2486f5a25f149e66b87e92/,26054979,19925,"№ 5156601647  Всем привет! Всем доброе утро! Меня зовут, Алина Свифт, я персональный стилист и здесь Вы увидите: - обзоры на наряды звёзд⭐️ - грязные сплетни шоу-бизнеса ? - новости моды?  - разборы магазинов ? - и иногда влоги с путешествий??",113,https://rutube.ru/video/b8e507066f2486f5a25f149e66b87e92/,1705.0,22.0
6,23323735,Голос Васи,Юмор,"В этом видео я вам покажу и расскажу, как правильно бить крапиву палкой, а как этого делать не надо! Особенно к просмотру городским парням, которые планируют посетить деревню этим летом!

Если видео было веселым и полезным, поставь реакцию! А также подпишись на канал! будет еще много интересных выпусков! Напиши в комментариях, из города ты или из деревни?

#голосваси #чатрулетка #дэдпул #юмор #деревня #огород
_______________
Сотрудничество: tomsk@insightpeople.ru",362,9313,2024-04-22T06:55:07,ДЭДПУЛ ПРОТИВ КРАПИВЫ / КТО ПОБЕДИТ?,https://rutube.ru/video/00b968c9547fa4cf2c0be4747a678bfc/,23323735,22582,"Да, да, да. Я тот самый Вася, который удивляет людей своим необычным голосом! Сечёшь фишку? Резидент Инсайт Люди Реклама - TG: InsightPeopleAd А+ Включена Роскомнадзором в перечень персональных страниц https://clck.ru/3Ft9HB",203,https://rutube.ru/video/00b968c9547fa4cf2c0be4747a678bfc/,1023.0,13.0
7,23550697,Саня во Флориде,Новости и СМИ,"Телеграм https://t.me/sanya_florida
Rutube https://rutube.ru/u/sanyaflorida
Tiktok https://www.tiktok.com/@vofloride
ВК https://vk.com/sanya_florida
Дзен  https://dzen.ru/sanya_florida

Поддержать канал
https://www.donationalerts.com/r/sanyaflorida
Посмотреть на Бусти (поддержать канал) https://boosty.to/sanya_florida

Как перевести деньги между США и Россией. Часть 1 - отправим деньги из американского банка в российский. Полное видео выложил на Бусти - https://boosty.to/sanya_florida/posts/71d5ec33-133c-441c-b45b-9af01dfd70de",613,258494,2024-04-22T18:32:37,Украинский фронт - кровавый мешок для 59-й бригады ВСУ. ФАБ и РСЗО комплексное уничтожение. 22.04.24,https://rutube.ru/video/638e5f88e85a0e95c33c8b7d023581f5/,23550697,518396,Телеграм https://t.me/sanya_florida Rutube https://rutube.ru/u/sanyaflorida Tiktok https://www.tiktok.com/@vofloride ВК https://vk.com/sanya_florida  Поддержать канал  рублем https://boosty.to/sanya_florida - видео кконтент без рекламы и бонус контент https://www.donationalerts.com/r/sanyaflorida - донаты  Роскомнадзор https://gosuslugi.ru/snet/67aad2d93c3e6d784397f40a,679,https://rutube.ru/video/638e5f88e85a0e95c33c8b7d023581f5/,10310.0,264.0
8,25366325,Абзац,Новости и СМИ,"Наш Rutube https://rutube.ru/u/absatzmedia

===========

«Полный Абзац» с Михаилом Шахназаровым и Александром Карловым.

Макаревич* свинтил из Израиля, Тиньков* отрёкся от всех, Собчак стала изгоем, а Муратов* вступил в сговор с Макроном.

*признаны иноагентами в РФ

===========

27 апреля спецэфир эксклюзивно на Rutube с Михаилом Шахназаровым, Еленой Оя и Александром Карловым.

===========

Билеты на московский концерт «Полного Абзаца» 21 мая в «Magnus Locus» https://magnuslocus.ru/afisha/1313_polnyj-abzac

===========

Мерч: https://www.wildberries.ru/catalog/173405521/detail.aspx

===========

Канал Абзац.Видео в Телеграм https://t.me/+dEU4NgtVn7kzMjBi

===========

Подписывайтесь на соцсети «Абзаца»:

ВКонтакте https://vk.com/absatzmedia
Телеграм-канал https://t.me/absatzmedia
ОК https://ok.ru/absatz
Rutube https://rutube.ru/u/absatzmedia

Сайт «Абзаца» https://absatz.media/
Мерч «Абзаца» https://shop.absatz.media/

===========

ТАК СКАЗАТЬ: Бардаш – о прощании с Украиной, новой поп-культуре, Киркорове и Сердючке: https://vk.com/video-205805412_456248772

===========

Выпуск проекта «Точки над «и»: https://vk.com/video-205805412_456248588

===========


*Признаны Минюстом РФ иностранными агентами.

00:00 вступление 
05:40 Собчак не позвали на ММКФ  
10:36 Максим Виторган пожаловался на безработицу 
15:22 Дмитрий Быков* о падения уровня интеллектуального развития в России 
20:00 Евгений Чичваркин* в Венеции 
21:32 Олег Тиньков* отказался от общения с людьми, которые летают в Москву 
28:00 Егор Бортник* заявил, что ему чуждо понятие патриотизм 
49:00 Иноагенты Макс Покровский и Артур Смольянинов  дорвались до красного и белого 
54:45 Иноагенты развернули компанию против философа Ильина  
1:01:33 Интервью дочери Дмитрия Гордона* 
1:17:32 Артур Соломонов недоволен гастролями Познера  
1:21:52 Анатолий Белый* познал благодарность 
1:46:46 Ксения Ларина* заявила, что удивляется слепой вере россиян  
1:52:38 Дмитрий Назаров* снялся в пародии на либеральные иноагентские интервью",7656,42178,2024-04-22T07:58:03,"Макаревич* свинтил из Израиля, Тиньков* отрёкся от всех, Собчак стала изгоем",https://rutube.ru/video/cc5dafb84fa6fb7e2c9ee6e18ae8d3cf/,25366325,104481,"Официальный канал интернет-издания «Абзац».  Абзац – актуально, взвешенно, иронично  Подписывайтесь на соцсети «Абзаца»:  Дзен: https://dzen.ru/absatzmedia ВКонтакте https://vk.com/absatzmedia Телеграм-канал https://t.me/absatzmedia ОК https://ok.ru/absatzmedia Наш Rutube https://rutube.ru/u/absatzmedia Канал на ВК Live https://live.vkvideo.ru/absatzmedia https://absatz.media  Регистрация в перечне РКН: https://knd.gov.ru/license?id=6748700b290fef0e0152393f&registryType=bloggersPermission",3537,https://rutube.ru/video/cc5dafb84fa6fb7e2c9ee6e18ae8d3cf/,3179.0,260.0
9,29745509,Дмитрий Василец,Политика,"Мой ТЕЛЕГРАМ канал:  https://t.me/VasiletsDmitriy

Яндекс Дзен: https://dzen.ru/dmitriivasilec_official 
Рутуб: https://rutube.ru/channel/29745509/ 

Мирный план украинского народа: https://narodgov.org/news/12-mirnyi-plan-ukrainskogo-naroda 

Сайт для голосования за Декларацию защиты украинского народа: www.nrvch.com",724,49284,2024-04-22T17:13:48,Новые системы РЭБ Русской армии повергли в шок НАТОвских наемников,https://rutube.ru/video/ced452f2c31da0d3d7e2494a5a83fed8/,29745509,179389,"Дмитрий Василец - украинский политик, глава политической партии ""Держава"".  По версии СБУ, я информационный террорист. После моего ареста в 2015 году режимом Порошенка, мне дали по сфабрикованному СБУ делу 9 лет за якобы настройку Ютуб канала. Но после общественного резонанса, спустя 820 дней тюрьмы, приговор в 9 лет отменили, дело признали фейковым, а меня выпустили на свободу в феврале 2018-го, но дело не закрыли. Теперь я настроил свой Рутуб канал и даже телеграмм канал, и вместе с соратниками занимаюсь воссоединением братских народов и уничтожением проНАТОвского режима Зеленского.  №4778431966 ТЕЛЕГРАММ канал: https://t.me/VasiletsDmitriy Яндекс-Дзен (официальный канал): https://dzen.ru/dmitriivasilec_official",836,https://rutube.ru/video/ced452f2c31da0d3d7e2494a5a83fed8/,2797.0,67.0
