,author id,author name,category name,description,duration,hits,publication_ts,title,video_url,channel_id,total_subs,channel_desc,num_of_videos,url,likes_count,comments_count
0,23502473,Юрий Подоляка,Политика,"Несмотря на то, что бои на многих участках притихли, говорить о спокойствии на фронте не приходится. Особенно на некоторых его участках...",343,122112,2025-03-02T17:36:53,Война на Украине (02.03.25): обстановка на фронтах...,https://rutube.ru/video/70a850980ce8fc51db73dbab2b6993a7/,23502473.0,610136.0,"ЗДЕСЬ ВАМ НЕ ПРОМЫВАЮТ МОЗГИ, ЗДЕСЬ ВАМ ИХ СТАВЯТ НА МЕСТО!  Это аналитический канал о политике и обществе. В первую очередь, украинском. И не только.  Мой канал для простых людей. За ним никто ""не стоит"", и его никто ""не спонсирует"". Его главная задача простым и доступным языком объяснять то, что понять труднее всего - как устроен современный мир.   Ссылка на Телеграмм-канал автора: https://t.me/yurasumy  Главная цель построение такого общества, которое бы двигало нашу цивилизацию вверх, а не вниз. Во всех отношениях.  Кто хочет помочь каналу, тот легко сможет это сделать: Карта Сбербанка: 5469 3800 9627 2041 (Юрий Иванович П.)  https://knd.gov.ru/license?id=6726b421aee8a56e0fdd3f69&registryType=bloggersPermission",1238.0,,,
1,23463954,Телеканал ТНТ,Телепередачи,"Шоу «Выжить в Самарканде. Игра сезонов» стала очередным продолжением хорошо известного зрителям канала ТНТ реалити-проекта. В этом сезоне создатели шоу также столкнут между собой самых ярких и запоминающихся участников прошлых лет. Им в очередной раз предстоит делиться на команды, выполнять задания и зарабатывать призовые 10 миллионов рублей.",6554,790986,2025-03-02T20:55:06,"Выжить в Самарканде. Игра сезонов, 7 выпуск",https://rutube.ru/video/186ebfbb0fafd696daa9cba8c13a388c/,23463954.0,934333.0,Официальный аккаунт телеканала ТНТ Регистрация в РКН: https://www.gosuslugi.ru/snet/67ad40513687544fb531d928,3320.0,,,
2,24488689,Дмитрий Никотин,Политика,"Телеграм канал Дмитрия Никотина - https://t.me/dmitrynikotin
Заказать мои фирменные футболки и свитшоты из выпусков можно тут - https://nikotinshop.ru",1880,156612,2025-03-02T14:00:12,"ЧЕТВЕРТЫЙ РЕЙХ И УКРАИНА. НОВЫЙ АЛЬЯНС ВОЙНЫ. БРИТАНИЯ, ФРАНЦИЯ И ЭСТОНСКАЯ ВЕДЬМА.",https://rutube.ru/video/fb034988dd4c7a7b40b35787a90dd8df/,24488689.0,283769.0,"Видеоблог про политику, простым языком о сложном.  Здесь обсуждаются общественно-политические темы, регулярно выходят ролики и проходят стримы.  Дмитрий Никотин - политолог, окончил аспирантуру по политологии в Российской академии государственной службы, работал преподавателем в родной академии. Вышка - Государственное и муниципальное управление.  РКН: https://knd.gov.ru/license?id=672a5407db0c1931b13ac26a&registryType=bloggersPermission",547.0,,,
3,23550697,Саня во Флориде,Сад и огород,"Телеграм https://t.me/sanya_florida
Rutube https://rutube.ru/u/sanyaflorida
Tiktok https://www.tiktok.com/@vofloride
ВК https://vk.com/sanya_florida
Дзен  https://dzen.ru/sanya_florida

Поддержать канал
https://www.donationalerts.com/r/sanyaflorida
Посмотреть на Бусти (поддержать канал) https://boosty.to/sanya_florida

Как перевести деньги между США и Россией. Часть 1 - отправим деньги из американского банка в российский. Полное видео выложил на Бусти - https://boosty.to/sanya_florida/posts/71d5ec33-133c-441c-b45b-9af01dfd70de",735,97779,2025-03-02T18:01:27,Из огрызка АНАНАС. Первые персики. Бразильское виноградное дерево. Пакистанская Шелковица.,https://rutube.ru/video/ca49a8ce99e9a15e3c08353066ae5c07/,23550697.0,518368.0,Телеграм https://t.me/sanya_florida Rutube https://rutube.ru/u/sanyaflorida Tiktok https://www.tiktok.com/@vofloride ВК https://vk.com/sanya_florida  Поддержать канал  рублем https://boosty.to/sanya_florida - видео кконтент без рекламы и бонус контент https://www.donationalerts.com/r/sanyaflorida - донаты  Роскомнадзор https://gosuslugi.ru/snet/67aad2d93c3e6d784397f40a,679.0,,,
4,29745509,Дмитрий Василец,Политика,"Мой ТЕЛЕГРАМ канал:  https://t.me/VasiletsDmitriy

Яндекс Дзен: https://dzen.ru/dmitriivasilec_official",865,62228,2025-03-02T19:22:44,"Илон Маск, Роберт Фицо и Виктор Орбан остались врагами России",https://rutube.ru/video/ebbdd3d9be29ce1853c19bc1b130ef45/,29745509.0,179381.0,"Дмитрий Василец - украинский политик, глава политической партии ""Держава"".  По версии СБУ, я информационный террорист. После моего ареста в 2015 году режимом Порошенка, мне дали по сфабрикованному СБУ делу 9 лет за якобы настройку Ютуб канала. Но после общественного резонанса, спустя 820 дней тюрьмы, приговор в 9 лет отменили, дело признали фейковым, а меня выпустили на свободу в феврале 2018-го, но дело не закрыли. Теперь я настроил свой Рутуб канал и даже телеграмм канал, и вместе с соратниками занимаюсь воссоединением братских народов и уничтожением проНАТОвского режима Зеленского.  №4778431966 ТЕЛЕГРАММ канал: https://t.me/VasiletsDmitriy Яндекс-Дзен (официальный канал): https://dzen.ru/dmitriivasilec_official",836.0,,,
5,23463954,Телеканал ТНТ,Телепередачи,"Во втором сезоне шоу «Титаны» на ТНТ 111 атлетов из разных уголков России принимают вызов искусственного интеллекта. Среди участников — олимпийские чемпионы, космонавты, бойцы UFC и другие выдающиеся спортсмены. Им предстоит пройти уникальные испытания, разработанные нейросетью, проверяющие их силу, выносливость, ловкость и смекалку. Кто из них станет новым «Титаном» и получит приз в 10 миллионов рублей? Узнаем в новом сезоне!",6052,303965,2025-03-02T23:12:06,"Титаны, 2 сезон, 6 выпуск",https://rutube.ru/video/c37bca6e75e3fad5050ce7a54c7fa23f/,23463954.0,934333.0,Официальный аккаунт телеканала ТНТ Регистрация в РКН: https://www.gosuslugi.ru/snet/67ad40513687544fb531d928,3320.0,,,
6,23337407,Шах и Мат - Михаил Шахназаров,Новости и СМИ,"Билеты на концерты
КОНЦЕРТЫ
21 марта. Минск. Ссылка на билеты:
https://store.kvitki.by/public/ru/event/459551/purchase?sp=rus
7 апреля. Иркутск. Ссылка на билеты: https://iframeab-pre2221.intickets.ru/seance/52861053/#abiframe
9 апреля. Новосибирск. Ссылка на билеты:
https://iframeab-pre2221.intickets.ru/seance/52865377/#abiframe
10 апреля. Красноярск. Ссылка на билеты:
https://iframeab-pre2221.intickets.ru/seance/52866134/#abiframe

Подпишись на Телеграм ЫЫХУ Москвы: https://t.me/iikhu

Концерт Михаила Шахназарова в Минске 21 марта: https://store.kvitki.by/public/ru/event/459551/purchase?sp=rus

Канал «Супы для СВОих_39» https://t.me/supdlyaSVOih39

Заказ книги Михаила Шахназарова «Тетерев мечты» https://ozon.ru/t/26N1Mjg

===========

*Признаны в РФ иноагентами, внесены в перечень террористов и экстремистов.

===========

Канал Абзац.Видео в Телеграм https://t.me/+dEU4NgtVn7kzMjBi

===========

Подписывайтесь на соцсети «Абзаца»:

Дзен: https://dzen.ru/absatzmedia
ВКонтакте https://vk.com/absatzmedia
Канал на ВК Live https://live.vkvideo.ru/absatzmedia
Телеграм-канал https://t.me/absatzmedia
ОК https://ok.ru/absatzmedia
Наш Rutube https://rutube.ru/u/absatzmedia

Скачай приложение «Абзац» по ссылке https://www.rustore.ru/catalog/app/media.absatz.twa
Сайт «Абзаца» https://absatz.media/

Мерч «Абзаца» https://shop.absatz.media/",954,36780,2025-03-02T07:00:15,#557 - И мальчика Зелю вели в кабинет...,https://rutube.ru/video/70a7149104adc24f21a94eb19b35ce46/,,,,,,,
7,24300881,Полигон 98,Авто-мото,"Поддержать Полигон 98 на Бусти можно тут: https://boosty.to/polygon98

Telegram: https://t.me/polygon_98

Rutube: https://rutube.ru/channel/24300881

Вконтакте: https://vk.com/polygon98

Яндекс Дзен: https://zen.yandex.ru/id/62244cdee43cbd1673e46658

Инстаграм Кости: https://www.instagram.com/polygon_spb/

Инстаграм Сани: https://www.instagram.com/aleksandr_anatolevich1/

Реклама, сотрудничество: polygon98spb@gmail.com

#полигон98 #синяяптица #зил4972",2187,32662,2025-03-02T12:01:11,Редкий ЗИЛ 4972 / Космонавты любят эти машины,https://rutube.ru/video/fa0c2ff8875959c909186075a57ca5a9/,,,,,,,
8,26377482,Мир Михаила Онуфриенко,Новости и СМИ,"Всё, что последовало после 8 минут позора клоуна в Овальном кабинете Белого дома, наглядно изобразили бразильцы. Безотносительно споров о том, сможет или нет, когда и что именно сможет К.Хунта очевидно, что КР будет хуже, чем до этой эпохальной встречи.
        И определяющем здесь будет не позиция вовсе не единой Европы, тем более не Кл-Рез. – определяющим, в т.ч. и позицию Трампа, будет продвижение ВС РФ на фронте.
         По данным War Reports за февраль мы  освободили 337,13 кв.км. Некоторые насчитали почти 400.
А вражеский Д-Ст. много меньше – 192. Правда эти до сих пор виртуально контролируют и Любимовку на Курщине, и Скудное севернее В.Новоселки. Даже ведут бои под Улаклы. 
    Справедливости ради надо признать, что темпы нашего наступления минимум вдвое ниже, чем были в ноябре.
     Но это вопрос не к бойцам и даже не к комбригам-командармам – стратегическим планированием у нас ведает ГШ – именно там решают, как, чем и где воевать.
  И с кем, кстати. 
     Одной из величайших перемог февраля стала отправка за решетку генерала Попова, виновного еще и в том, что он нарушил условия домашнего ареста. По версии обвинения, генерал без разрешения выезжал из Тамбова, где идут судебные заседания, в Москву. Хотя по законам РФ обязан под домашним арестом находиться по месту регистрации, т.е. в Москве. И являться на суд тоже обязан. Так и ездил опальный герой, отразивший наступление войск Хунты на Запор.фронте, ездил с июля прошлого года.
     Всё это время я вспоминаю О*Генри, более 100 лет назад писавшего, что «…трест можно разбить лишь изнутри. Сиди на нем и жди, когда птенчик разнесет всю скорлупу».
      И если что меня и утешает, так это то, что по ту сторону мушки птенчик Зеленский долбит скорлупу всё интенсивнее и эффективнее.
Как результат, совместными усилиями Кл-Рез. и наших ребят, вояки Хунты пятятся на Запад. 
      В Курской области благодаря наступлению уже в Сумской области удалось кратно увеличить потери пр-ка на трассе в Суджу и хорошенько прижать врага на севере. Данных объективного контроля по Малой  Локне у меня нет, но по сообщениям с этого направления, наши  штурмовики уже ведут бои непосредственно в н.п. Как, впрочем, и в Новеньком – но гарантировать удержание здесь домика лесника, важного домика, нереально.  
       А вот вокруг Дзержинска у нас затык – здесь банально не хватает ресурсов для контроля периметра уже осв-го города. Здесь протяженность ЛБС более 10 км, а сил и средств для эфф-го контроля не выделено. При том, что поставленную задачу идти вперёд никто не отменял. Как рез-т, моторизованные группы пр-ка регулярно прорываются в город, что подтверждается и данными объективного контроля. Впрочем, это смертники, которых так же регулярно уничтожают. 
       Но дойти до Клебан-Быка, об осв-ии которого еще дней 20 назад сообщали в Донецке, в таких реалиях нереально.
        Значительно успешнее развивается наступление к западу от Курахово и от В.Новоселовки. На этом участке фронта, который я знаю даже лучше, чем Харьковскую область, наши за февраль освободили минимум 143 кв.км., добивая пр-ка в Константинополе и проламывая ударами с фланга 3-ю линию обороны врага в Днепроэнергии.
В Харобл. расширяется плацдарм на зап.берегу Оскола. Наши приближаются к Купянску, одновременно стремясь соединиться с плацдармом у бывшей границы севернее – там осв-но с.Тополи.
Есть успехи и на всех остальных участках фронта, вплоть до Приднепровья и Запфронта. 
     На Северском направлении вопреки некоторым нашим картам, после осв-ия Белогоровки продолжаются бои за терриконы Мелового карьера – взять их нам до сих пор не удалось.
     И вокруг Покровска наши предусмотрительно усиливают оборонительные рубежи на уже осв-х позициях, а не ломятся вперед – здесь пр-к постоянно контратакует, используя преимущества опоры на городскую агломерацию.
           Возвращаясь к теме большой политики. Стоит снять розовые очки, наблюдая за тем, как вылетел из Белого дома клоун. Да, Трамп будет публично изображать из себя миротворца и перекрывать К.Хунте кислород. Но при этом негласно поддерживать продолжение поставок Киеву оружия и бабла своими евровассалами.
   Именно поэтому решающим остается успех рядового русского солдата. Который невзирая и вопреки идет вперёд так же, как его предки шли во всех войнах веками ранее.
Напоследок отмечу, что рядовые кастрюли по ту сторону мушки начинают прозревать. Даже те, кто в шизофреническом бреду ранее назвал своего ребёнка Джевелиной.
  И если БД продлятся еще с год, есть все шансы на то, что количество таки перейдёт в качество и организованный янки Куевский трест раздолбают изнутри. Потому как сами понимаете, такими темпами нам не то что до западной границы бывшей УССР – до Приднестровья не дойти.
 А надо.

==  В ТГ у меня 1 канал, более 500 тыс. подп. Все каналы привязаны к карте Сбера 2202 2061 9870 3345 Если счёт другой – это не мой канал",374,57145,2025-03-02T10:11:45,"Трест, который лопнет, сводка 2 марта",https://rutube.ru/video/7a3e177674cf1dea4c69aba44ccb6519/,26377482.0,166239.0,№ 4907124296 Великая Русь начиналась с малого. Вот возвращением Малой Руси мы и начинаем долгий путь к восстановлению Руси Великой.,1385.0,,,
9,818870,AcademeG Константин Заруцкий Академик Академег,Авто-мото,"Подробнее узнать про цепную аккумуляторную пилу GD60CS25 из мощной  полупрофессиональной линейки 60V, а также познакомиться с другой инновационной техникой Greenworks можно на официальном YouTube-канале бренда:  https://clck.ru/3FwZc3 
Подписаться на другие сети Greenworks можно здесь:
ВК: https://clck.ru/3FwZgh 
Дзен: https://clck.ru/3FwZia 
Rutube: https://clck.ru/3FwZkn 

Телеграм Канал
https://t.me/academeg_true_original
Канал с ШОРТСАМИ
https://www.youtube.com/channel/UCOz273vVx0_3IdqfTYIJNYQ
ПО вопросам рекламы и сотрудничества:
academeg@a-proved.ru
Мой канал стримов:
https://www.youtube.com/c/AcademeGDai...
Instagram:
https://instagram.com/academeg
Вконтакт:
http://vk.com/AcademeG
AcademeG тру ориджинал групп:
http://vk.com/academeg_reviews
Фтарой канал:
https://www.youtube.com/user/AcademeG...
TikTok
https://www.tiktok.com/@academeg.offi...
Автохимия Suprotec-Aprohim:
https://suprotec.ru/",1586,23959,2025-03-01T12:00:33,"ЭЛЕКТРИЧЕСТВО НА ХУТОРЕ. МИЦУОКА РВЕТ, МЕЧЕТ И ДРИФТИТ.",https://rutube.ru/video/5f6a81e8d99380286536263d06178bc1/,,,,,,,
